compound_id	notebook_ref	source	regno	status	comment	mismatch_category	notes	registered_smiles	supplier_smiles
CBK645847	DT9077304	chem_reg	3969101	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cc(Cl)ccc1NC(O)c1ccc(O)[nH]1	Cc1cc(Cl)ccc1NC(=O)C1CCC(=O)N1
CBK645861	DT9077318	chem_reg	3969115	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(C)c(-n2nc(C(O)N(C)Cc3ccco3)ccc2=O)c1	Cc1ccc(C)c(N2N=C(C(=O)N(C)Cc3ccco3)CCC2=O)c1
CBK645914	DT9077375	chem_reg	3969172	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)OCCCn1cc2c(c1O)C(c1ccc(Cl)cc1)NC(=O)N2	CC(C)OCCCN1CC2=NC(=O)NC(c3ccc(Cl)cc3)C2C1=O
CBK645915	DT9077376	chem_reg	3969173	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccc(C2NC(=O)Nc3cn(CCO)c(O)c32)cc1	CCOc1ccc(C2NC(=O)N=C3CN(CCO)C(=O)C32)cc1
CBK645978	DT9077441	chem_reg	3969238	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccc(C2NC(=O)Nc3cn(CCCOC)c(O)c32)cc1	CCOc1ccc(C2NC(=O)N=C3CN(CCCOC)C(=O)C32)cc1
CBK646127	DT9077594	chem_reg	3969391	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)N2CCCC2c2nnc3ccccn23)ccc1=O	CN1N=C(C(=O)N2CCCC2c2nnc3ccccn23)CCC1=O
CBK646461	DT9077944	chem_reg	3969741	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCC(NC(O)c1ccc(=O)[nH]n1)c1ccccc1OC	CCC(NC(=O)C1=NNC(=O)CC1)c1ccccc1OC
CBK646500	DT9077983	chem_reg	3969780	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc2cc(NC(O)c3ccn(-c4ccccc4)n3)ccc2[nH]1	O=C1CCc2cc(NC(=O)c3ccn(-c4ccccc4)n3)ccc2N1
CBK646576	DT9071060	chem_reg	3969856	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1ccc(C(O)N2CCSC3(CCCCC3)C2)[nH]1	O=C1CCC(C(=O)N2CCSC3(CCCCC3)C2)N1
CBK646817	DT9071311	chem_reg	3970107	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCC(NC(O)c1ccc(=O)n(C)n1)c1ccccc1	CCCC(NC(=O)C1=NN(C)C(=O)CC1)c1ccccc1
CBK646988	DT9071485	chem_reg	3970281	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCCn1cc2c(c1O)C(c1ccc(F)cc1)NC(=O)N2	COCCCN1CC2=NC(=O)NC(c3ccc(F)cc3)C2C1=O
CBK647214	DT9071712	chem_reg	3970508	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1ccc(C(O)NCc2ccc(-n3ccc(C4CC4)n3)cc2)[nH]1	O=C1CCC(C(=O)NCc2ccc(-n3ccc(C4CC4)n3)cc2)N1
CBK647323	DT9071828	chem_reg	3970624	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccccc1CNC(O)c1ccc(=O)n(C)n1	COc1ccccc1CNC(=O)C1=NN(C)C(=O)CC1
CBK647433	DT9071947	chem_reg	3970743	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc2ncnn2c(-c2ccccc2)c1NO	CC1=Nc2ncnn2C(c2ccccc2)C1=NO
CBK647472	DT9071987	chem_reg	3970783	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cccc(-n2nc(C(O)N3CCN(S(=O)(=O)Cc4ccccc4)CC3)ccc2=O)c1	Cc1cccc(N2N=C(C(=O)N3CCN(S(=O)(=O)Cc4ccccc4)CC3)CCC2=O)c1
CBK647946	EE5522233	chem_reg	4011025	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(c1ccoc1)N1CCN(c2ccc(Br)cn2)CC1	O=C(C1CCOC1)N1CCN(c2ccc(Br)cn2)CC1
CBK649312	DT9085848	chem_reg	3982642	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)C1N=CCN=C1NC(=O)c1cc2ccccc2o1	CC(C)c1nccnc1NC(=O)C1Cc2ccccc2O1
CBK649578	DT9084115	chem_reg	3982908	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN1CCN(CCNC(O)c2ccc(=O)[nH]n2)C(c2ccccc2)C1	CN1CCN(CCNC(=O)C2=NNC(=O)CC2)C(c2ccccc2)C1
CBK649888	DT9084426	chem_reg	3983219	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1cc(C(O)NCc2ccc(S(C)(=O)=O)c(Cl)c2)[nH]c1=O	CN1CC(C(=O)NCc2ccc(S(C)(=O)=O)c(Cl)c2)NC1=O
CBK649978	DT9083059	chem_reg	3984850	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=C(c1cc2ccccc2o1)N1CCCN(Cc2ccccc2)CC1	O=C(c1cc2ccccc2o1)N1CCCN(CC2CCCCC2)CC1
CBK650120	DT9084658	chem_reg	3983451	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1cc(C(O)N2CCC[C@H]2C(F)(F)F)[nH]c(=O)[nH]1	O=C1CC(C(=O)N2CCC[C@H]2C(F)(F)F)NC(=O)N1
CBK650127	DT9084665	chem_reg	3983458	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCn1nc(C)c(C(O)Nc2coc3c(OC)cccc3c2=O)n1	CCn1nc(C)c(C(=O)NC2COc3c(OC)cccc3C2=O)n1
CBK651352	DT9079906	chem_reg	3984698	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN1CCN(C(O)c2[nH]cc3[nH]ncc23)Cc2ccccc21	CN1CCN(C(=O)C2NCc3[nH]ncc32)Cc2ccccc21
CBK651664	DT9083220	chem_reg	3985011	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1cc(C(O)N2CCC(c3n[nH]c(-c4ccccc4)n3)CC2)[nH]c1=O	CN1CC(C(=O)N2CCC(c3n[nH]c(-c4ccccc4)n3)CC2)NC1=O
CBK652219	DT9083785	chem_reg	3985576	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)N2CCN(S(=O)(=O)c3ccccc3C(F)(F)F)CC2)n[nH]1	O=C1CCC(C(=O)N2CCN(S(=O)(=O)c3ccccc3C(F)(F)F)CC2)=NN1
CBK652232	DT9088605	chem_reg	3988393	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CNC(=O)c1ccc(NC(=O)c2cc3ccccc3o2)cc1	CNC(=O)c1ccc(NC(=O)C2Cc3ccccc3O2)cc1
CBK652551	DT9080123	chem_reg	3985913	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccc(C(C)NC(O)c2ccc(=O)n(C)n2)cc1OC	CCOc1ccc(C(C)NC(=O)C2=NN(C)C(=O)CC2)cc1OC
CBK652557	DT9080129	chem_reg	3985919	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCC(NC(O)c1ccc(=O)n(C)n1)c1ccccc1OC	CCC(NC(=O)C1=NN(C)C(=O)CC1)c1ccccc1OC
CBK652846	DT9080423	chem_reg	3986213	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cc(OC(C)C)ccc1NC(O)c1ccc(O)[nH]1	Cc1cc(OC(C)C)ccc1NC(=O)C1CCC(=O)N1
CBK653313	DT9080894	chem_reg	3986684	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)Nc2nc3c(s2)CCC3)nn(-c2ccccc2)c1=O	CC1N=C(C(=O)Nc2nc3c(s2)CCC3)NN(c2ccccc2)C1=O
CBK653480	DT9086067	chem_reg	3986856	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(C)Cc1ccccc1CNC(O)c1ccc(=O)n(C)n1	CN(C)Cc1ccccc1CNC(=O)C1=NN(C)C(=O)CC1
CBK653528	DT9094320	chem_reg	3998107	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1cnnc1-c1cccc(NC(=O)c2ccccc2)c1	Cn1cnnc1-c1cccc(NC(=O)C2CCCCC2)c1
CBK653609	DT9086206	chem_reg	3986995	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCn1cc2c(c1O)C(c1cccc(F)c1)NC(=O)N2	COCCN1CC2=NC(=O)NC(c3cccc(F)c3)C2C1=O
CBK653957	DT9096617	chem_reg	3994408	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(C)C(=O)c1ccc(NC(=O)C2Cc3ccccc3O2)cc1	CN(C)C(=O)c1ccc(NC(=O)c2cc3ccccc3o2)cc1
CBK654136	DT9086760	chem_reg	3987549	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cc(NC(O)c2ncc(=O)n(-c3ccccc3)n2)ccc1NC(=O)c1cccnc1	COc1cc(NC(=O)C2=NCC(=O)N(c3ccccc3)N2)ccc1NC(=O)c1cccnc1
CBK654424	EE5500535	chem_reg	4010318	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		[O-][S+](Cc1ccc(-n2cccn2)cc1)c1ccccc1	[O-][S+](Cc1ccc(-n2cccn2)cc1)C1CCCCC1
CBK654533	DT9088170	chem_reg	3987958	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)c1ccccc1NC(O)c1ccc(=O)n(C2CCS(=O)(=O)C2)n1	CC(C)c1ccccc1NC(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK654542	DT9088179	chem_reg	3987967	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1cc(OC)cc(C(NC(O)c2ccc(=O)n(-c3ccccc3)n2)c2nccn2C)c1	COc1cc(OC)cc(C(NC(=O)C2=NN(c3ccccc3)C(=O)CC2)c2nccn2C)c1
CBK654742	DT9088390	chem_reg	3988178	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(C)C(CNC(O)c1ccc(=O)n(C)n1)c1ccccc1Cl	CN1N=C(C(=O)NCC(c2ccccc2Cl)N(C)C)CCC1=O
CBK655017	DT9088679	chem_reg	3988467	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOCCCn1cc2c(c1O)C(c1cccc(F)c1)NC(=O)N2	CCOCCCN1CC2=NC(=O)NC(c3cccc(F)c3)C2C1=O
CBK655018	DT9088680	chem_reg	3988468	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOCCCn1cc2c(c1O)C(c1ccc(C)cc1)NC(=O)N2	CCOCCCN1CC2=NC(=O)NC(c3ccc(C)cc3)C2C1=O
CBK655415	DT9087099	chem_reg	3988886	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)N2CCc3[nH]nnc3C2)nn(-c2ccccc2)c1=O	CC1N=C(C(=O)N2CCc3[nH]nnc3C2)NN(c2ccccc2)C1=O
CBK656366	DT9081059	chem_reg	3989845	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccccc2O)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccccc1O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK656638	DT9081335	chem_reg	3990121	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=O)NCc1ccc(-c2csc(NC(O)c3ccc(=O)n(C4CCS(=O)(=O)C4)n3)n2)s1	CC(=O)NCc1ccc(-c2csc(NC(=O)C3=NN(C4CCS(=O)(=O)C4)C(=O)CC3)n2)s1
CBK656716	DT9081414	chem_reg	3990200	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCC(NC(O)c1ccc(=O)n(C)n1)c1ccc(OC)cc1	CCC(NC(=O)C1=NN(C)C(=O)CC1)c1ccc(OC)cc1
CBK656756	DT9081458	chem_reg	3990244	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN1CCCN(c2ccc(CNC(O)c3cc(C(N)=O)n(-c4ccccc4)n3)cn2)CC1	CN1CCCN(c2ccc(CNC(=O)C3=NN(c4ccccc4)C(C(N)=O)C3)cn2)CC1
CBK657313	DT9089018	chem_reg	3990812	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		N#CCCN(CC1CC1)C(O)c1ccc(O)[nH]1	N#CCCN(CC1CC1)C(=O)C1CCC(=O)N1
CBK657994	DT9089700	chem_reg	3991494	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCN(C1CCN(C(=O)c2ccccc2)CC1)C(O)c1coc(=O)[nH]1	CCCN(C(=O)C1COC(=O)N1)C1CCN(C(=O)c2ccccc2)CC1
CBK659848	DT9099573	chem_reg	3993365	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccc(F)c(F)c2)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccc(F)c(F)c1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK660243	DT9099993	chem_reg	3993785	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NCc2ccc(F)cc2)ccc1=O	CN1N=C(C(=O)NCc2ccc(F)cc2)CCC1=O
CBK660292	DT9090094	chem_reg	3998880	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC1Cc2ccccc2N1C(=O)c1ccncc1	CC1Cc2ccccc2N1C(=O)C1CCNCC1
CBK660514	DT9096269	chem_reg	3994060	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCn1cc2c(c1O)C(c1ccc(Br)cc1)NC(=O)N2	COCCN1CC2=NC(=O)NC(c3ccc(Br)cc3)C2C1=O
CBK660515	DT9096270	chem_reg	3994061	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCn1cc2c(c1O)C(c1ccc(Br)cc1)NC(=O)N2	CCCN1CC2=NC(=O)NC(c3ccc(Br)cc3)C2C1=O
CBK660790	DT9096546	chem_reg	3994337	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCn1cc2c(c1O)C(c1ccc(F)cc1)NC(=O)N2	CCCN1CC2=NC(=O)NC(c3ccc(F)cc3)C2C1=O
CBK660835	DT9096591	chem_reg	3994382	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(NC(O)c1ccc(=O)n(C)n1)c1ccc(-n2cncn2)cc1	CC(NC(=O)C1=NN(C)C(=O)CC1)c1ccc(-n2cncn2)cc1
CBK660936	DT9096695	chem_reg	3994486	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCOc1ccccc1NC(O)c1ccc(=O)n(C2CCS(=O)(=O)C2)n1	CCCOc1ccccc1NC(=O)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK661482	DT9097252	chem_reg	3995042	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccccc1C(CNC(O)c1ccc(=O)n(C)n1)N(C)C	COc1ccccc1C(CNC(=O)C1=NN(C)C(=O)CC1)N(C)C
CBK661539	DT9097315	chem_reg	3995105	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCS(=O)(=O)NC1CCN(C(O)c2ncc(=O)n(-c3ccc(C)cc3)n2)CC1	CCCS(=O)(=O)NC1CCN(C(=O)C2=NCC(=O)N(c3ccc(C)cc3)N2)CC1
CBK662506	DT9091300	chem_reg	3996089	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)Nc2ccnc3ccnn23)nn(-c2ccccc2)c1=O	CC1N=C(C(=O)Nc2ccnc3ccnn23)NN(c2ccccc2)C1=O
CBK663236	DT9095041	chem_reg	3996829	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1c(C(O)N2CCCC2c2ccc[nH]2)[nH]c2cccc(O)c12	Cc1c(C(=O)N2CCCC2c2ccc[nH]2)[nH]c2c1C(=O)CCC2
CBK664456	DT9094283	chem_reg	3998070	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cccc(-n2nc(C(O)N(CC(F)(F)F)C(C)C3CC3)ccc2=O)c1	Cc1cccc(N2N=C(C(=O)N(CC(F)(F)F)C(C)C3CC3)CCC2=O)c1
CBK664554	DT9094385	chem_reg	3998172	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(NC(=O)CCNC(O)c2nc(C)c(=O)n(-c3ccccc3)n2)nc1	Cc1ccc(NC(=O)CCNC(=O)C2=NC(C)C(=O)N(c3ccccc3)N2)nc1
CBK664740	DT9094581	chem_reg	3998368	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1c(C(O)NCC2CCN(c3ccccc3)C2)[nH]c2cccc(O)c12	Cc1c(C(=O)NCC2CCN(c3ccccc3)C2)[nH]c2c1C(=O)CCC2
CBK664822	DT9094665	chem_reg	3998452	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(c1nc2ccccc2o1)C(O)c1ccc(=O)n(-c2ccccc2)n1	CN(C(=O)C1=NN(c2ccccc2)C(=O)CC1)c1nc2ccccc2o1
CBK665036	DT9094880	chem_reg	3998667	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1ccc(C(O)NCC2(c3ccccc3Br)CC2)[nH]1	O=C1CCC(C(=O)NCC2(c3ccccc3Br)CC2)N1
CBK665128	DT9094972	chem_reg	3998759	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN1CCCN(C(O)c2ccc(=O)n(C)n2)c2cc(F)ccc21	CN1N=C(C(=O)N2CCCN(C)c3ccc(F)cc32)CCC1=O
CBK665138	DT9094982	chem_reg	3998769	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Oc1ccc(C(O)NCc2csc(CCc3ccccc3)n2)[nH]1	O=C1CCC(C(=O)NCc2csc(CCc3ccccc3)n2)N1
CBK665407	DT9090257	chem_reg	3999043	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nc(C(O)NCCc2nc3cc(F)ccc3[nH]2)nn(-c2ccccc2)c1=O	CC1N=C(C(=O)NCCc2nc3cc(F)ccc3[nH]2)NN(c2ccccc2)C1=O
CBK665454	DT9090304	chem_reg	3999090	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCn1nc(C(O)NC2CCc3nccn3C2)ccc1=O	CCN1N=C(C(=O)NC2CCc3nccn3C2)CCC1=O
CBK665603	DT9090456	chem_reg	3999242	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccccc1C(C)NC(O)c1ccc(=O)n(C)n1	Cc1ccccc1C(C)NC(=O)C1=NN(C)C(=O)CC1
CBK665691	DT9090545	chem_reg	3999331	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(NC(O)c1ccc(=O)n(C)n1)c1ccc(-n2ccnc2)cc1	CC(NC(=O)C1=NN(C)C(=O)CC1)c1ccc(-n2ccnc2)cc1
CBK665744	DT9090602	chem_reg	3999388	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)Nc2ccccc2N2CCOCC2)nn1C1CCS(=O)(=O)C1	O=C(Nc1ccccc1N1CCOCC1)C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1
CBK665984	DT9090844	chem_reg	3999630	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		O=c1ccc(C(O)N2CCN(Cc3c(F)cccc3Cl)CC2)nn1C1CCS(=O)(=O)C1	O=C(C1=NN(C2CCS(=O)(=O)C2)C(=O)CC1)N1CCN(Cc2c(F)cccc2Cl)CC1
CBK666008	DT9090868	chem_reg	3999654	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc2cc(C(=O)N=C3N=CCCC3O)sc2c1	Cc1ccc2cc(C(=O)NC3NC=CCC3=O)sc2c1
CBK666032	DT9090892	chem_reg	3999678	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)(C)c1ccc(Cn2nccc2NC(O)c2ccc(O)[nH]2)cc1	CC(C)(C)c1ccc(Cn2nccc2NC(=O)C2CCC(=O)N2)cc1
CBK666423	DT9092287	chem_reg	4000072	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(C)c(C(C)NC(O)c2ccc(=O)n(C)n2)c1	Cc1ccc(C)c(C(C)NC(=O)C2=NN(C)C(=O)CC2)c1
CBK666481	EE5520882	chem_reg	4024670	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1ccc(C(=O)Nc2ccnc(Sc3ccccn3)c2)cc1=O	CN1CCC(C(=O)Nc2ccnc(Sc3ccccn3)c2)CC1=O
CBK666506	DT9092370	chem_reg	4000155	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)S(=O)(=O)c1ccccc1NC(O)c1ccc(=O)n(C)n1	CC(C)S(=O)(=O)c1ccccc1NC(=O)C1=NN(C)C(=O)CC1
CBK666510	DT9092374	chem_reg	4000159	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cn1nc(C(O)NC(c2ccc3c(c2)OCCO3)C2CC2)ccc1=O	CN1N=C(C(=O)NC(c2ccc3c(c2)OCCO3)C2CC2)CCC1=O
CBK666561	DT9092425	chem_reg	4000210	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCn1cc2c(c1O)C(c1ccc(O)cc1)NC(=O)N2	CCCN1CC2=NC(=O)NC(c3ccc(O)cc3)C2C1=O
CBK666682	DT9092547	chem_reg	4000332	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1cc(C)n(-c2ccc(NC(O)c3ccc(O)[nH]3)cn2)n1	Cc1cc(C)n(-c2ccc(NC(=O)C3CCC(=O)N3)cn2)n1
CBK666804	DT9092671	chem_reg	4000456	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C(C)NC(O)c2ccc(=O)n(C)n2)c(OC)c1	COc1ccc(C(C)NC(=O)C2=NN(C)C(=O)CC2)c(OC)c1
CBK666835	DT9092702	chem_reg	4000487	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CN(C)C(CNC(O)c1ccc(=O)n(C)n1)c1cccc(F)c1	CN1N=C(C(=O)NCC(c2cccc(F)c2)N(C)C)CCC1=O
CBK667184	EE5508047	chem_reg	4000839	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCN(c1cccnc1)C(O)c1ccc(=O)n(-c2ccccc2)n1	CCN(C(=O)C1=NN(c2ccccc2)C(=O)CC1)c1cccnc1
CBK667199	EE5508062	chem_reg	4000854	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(-n2nc(C(O)NCc3ccnc(N(C)C)c3)ncc2=O)cc1	Cc1ccc(N2N=C(C(=O)NCc3ccnc(N(C)C)c3)NCC2=O)cc1
CBK667201	EE5508064	chem_reg	4000856	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1nnc(CNC(O)c2cc(C(N)=O)n(-c3ccccc3)n2)o1	Cc1nnc(CNC(=O)C2=NN(c3ccccc3)C(C(N)=O)C2)o1
CBK667588	EE5508457	chem_reg	4001249	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COCCN(Cc1ccco1)C(O)c1c[nH]c(=O)[nH]1	COCCN(Cc1ccco1)C(=O)C1CNC(=O)N1
CBK667602	EE5508471	chem_reg	4001263	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(=O)Nc1cc(F)c(F)cc1NC(O)c1ncc(=O)n(-c2ccc(C)cc2)n1	CC(=O)Nc1cc(F)c(F)cc1NC(=O)C1=NCC(=O)N(c2ccc(C)cc2)N1
CBK667627	EE5508496	chem_reg	4001288	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		Cc1ccc(-n2nc(C(O)Nc3ccccc3C(=O)NC(C)C)ncc2=O)cc1	Cc1ccc(N2N=C(C(=O)Nc3ccccc3C(=O)NC(C)C)NCC2=O)cc1
CBK667792	EE5508663	chem_reg	4001455	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(C)CCn1cc2c(c1O)C(c1ccc(O)cc1)NC(=O)N2	CC(C)CCN1CC2=NC(=O)NC(c3ccc(O)cc3)C2C1=O
CBK667793	EE5508664	chem_reg	4001456	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C2NC(=O)Nc3cn(CCCOC(C)C)c(O)c32)cc1	COc1ccc(C2NC(=O)N=C3CN(CCCOC(C)C)C(=O)C32)cc1
CBK668298	EE5504187	chem_reg	4001978	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		COc1ccc(C)cc1C(C)NC(O)c1ccc(=O)n(C)n1	COc1ccc(C)cc1C(C)NC(=O)C1=NN(C)C(=O)CC1
CBK668666	EE5504567	chem_reg	4002358	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(NC(O)c1ccc(=O)n(C)n1)c1cccs1	CC(NC(=O)C1=NN(C)C(=O)CC1)c1cccs1
CBK669201	EE5509110	chem_reg	4002900	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCN(CC)C(CNC(O)c1ccc(=O)n(C)n1)c1ccsc1	CCN(CC)C(CNC(=O)C1=NN(C)C(=O)CC1)c1ccsc1
CBK669203	EE5509112	chem_reg	4002902	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CC(NC(O)c1ccc(=O)n(C)n1)c1ccc(F)c(F)c1	CC(NC(=O)C1=NN(C)C(=O)CC1)c1ccc(F)c(F)c1
CBK669417	EE5509327	chem_reg	4003117	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCOc1ccc(C2NC(=O)Nc3cn(CCCO)c(O)c32)cc1	CCOc1ccc(C2NC(=O)N=C3CN(CCCO)C(=O)C32)cc1
CBK669652	EE5509574	chem_reg	4003364	MISMATCH	CONNECTIVITY_DIFF	CONNECTIVITY_DIFF		CCCn1cc2c(c1O)C(c1ccc(OCC)cc1)NC(=O)N2	CCCN1CC2=NC(=O)NC(c3ccc(OCC)cc3)C2C1=O
